,Day,Date,Location,#,Name,Credit,Team,MIN,SV Q1,SV Q2,SV Q3,SV Q4,SV OT,SV,SOG,GA
1136,Sat,2008-01-12,Minnesota,31,K.Croswell,b,Minnesota ,,,,,,,,,
1137,Sat,2008-01-12,Philadelphia,35,B.Miller,loss,Chicago ,50.43333333333333,12.0,15.0,16.0,2.0,,45.0,59.0,14.0
1138,Sat,2008-01-12,Philadelphia,43,D.Collins,,Chicago ,9.566666666666666,,,,5.0,,7.0,12.0,5.0
1139,Sat,2008-01-12,Philadelphia,31,R.Blasdell,win,Philadelphia ,60.0,8.0,9.0,9.0,12.0,,38.0,49.0,11.0
1140,Sat,2008-01-12,Philadelphia,30,J.Preece,b,Philadelphia ,,,,,,,,,
1141,Sat,2008-01-12,Portland,48,M.Vinc,win,New York ,60.0,0.0,0.0,0.0,44.0,,44.0,55.0,11.0
1142,Sat,2008-01-12,Portland,21,E.Miller,b,New York ,0.0,,,,,,0.0,0.0,0.0
1143,Sat,2008-01-12,Portland,30,M.King,loss,Portland ,47.65,0.0,0.0,0.0,34.0,,34.0,42.0,8.0
1144,Sat,2008-01-12,Portland,35,D.Eliuk,,Portland ,12.333333333333334,4.0,,,,,4.0,9.0,5.0
1145,Sat,2008-01-12,Rochester,66,M.Thompson,win,Buffalo ,59.53333333333333,5.0,13.0,8.0,7.0,,33.0,42.0,9.0
1146,Sat,2008-01-12,Rochester,29,K.Montour,b,Buffalo ,,,,,,,,,
1147,Sat,2008-01-12,Rochester,39,P.O'Toole,loss,Rochester ,59.63333333333333,3.0,15.0,4.0,9.0,,31.0,44.0,13.0
1148,Sat,2008-01-12,Rochester,90,P.Wetherup,b,Rochester ,,,,,,,,,
1149,Fri,2008-01-18,Philadelphia,39,P.O'Toole,loss,Rochester ,60.0,11.0,14.0,18.0,9.0,,52.0,67.0,15.0
1150,Fri,2008-01-18,Philadelphia,90,P.Wetherup,b,Rochester ,,,,,,,,,
1151,Fri,2008-01-18,Philadelphia,31,R.Blasdell,win,Philadelphia ,60.0,11.0,5.0,10.0,11.0,,37.0,51.0,14.0
1152,Fri,2008-01-18,Philadelphia,30,J.Preece,b,Philadelphia ,,,,,,,,,
1153,Sat,2008-01-19,Buffalo,48,M.Vinc,loss,New York ,60.0,6.0,8.0,8.0,7.0,,29.0,46.0,17.0
1154,Sat,2008-01-19,Buffalo,21,E.Miller,b,New York ,,,,,,,,,
1155,Sat,2008-01-19,Buffalo,66,M.Thompson,win,Buffalo ,60.0,11.0,5.0,11.0,6.0,,33.0,46.0,13.0
1156,Sat,2008-01-19,Buffalo,29,K.Montour,b,Buffalo ,,,,,,,,,
1157,Sat,2008-01-19,Edmonton,29,B.Watson,win,Toronto ,60.0,16.0,4.0,7.0,10.0,,37.0,46.0,9.0
1158,Sat,2008-01-19,Edmonton,30,M.Poulin,b,Toronto ,,,,,,,,,
1159,Sat,2008-01-19,Edmonton,1,M.Disher,loss,Edmonton ,40.016666666666666,,5.0,16.0,5.0,,26.0,33.0,7.0
1160,Sat,2008-01-19,Edmonton,0,C.Palidwor,,Edmonton ,19.966666666666665,8.0,3.0,,,,11.0,17.0,6.0
1161,Thu,2008-01-24,Portland,30,C.Levis,win,Colorado ,63.233333333333334,8.0,13.0,7.0,4.0,2.0,34.0,45.0,11.0
1162,Thu,2008-01-24,Portland,38,G.Nash,b,Colorado ,,,,,,,,,
1163,Thu,2008-01-24,Portland,30,M.King,loss,Portland ,63.233333333333334,11.0,2.0,11.0,5.0,4.0,33.0,45.0,12.0
1164,Thu,2008-01-24,Portland,35,D.Eliuk,b,Portland ,,,,,,,,,
1165,Fri,2008-01-25,San Jose,30,S.Dietrich,win,Calgary ,60.0,13.0,4.0,10.0,8.0,,35.0,48.0,13.0
1166,Fri,2008-01-25,San Jose,60,R.Avery,b,Calgary ,,,,,,,,,
1167,Fri,2008-01-25,San Jose,44,A.Cosmo,loss,San Jose ,56.15,9.0,11.0,10.0,9.0,,39.0,53.0,14.0
1168,Fri,2008-01-25,San Jose,77,A.Bold,,San Jose ,3.8333333333333335,,,,1.0,,1.0,2.0,1.0
1169,Sat,2008-01-26,Calgary,35,D.Eliuk,,Portland ,32.1,,2.0,4.0,12.0,,18.0,24.0,6.0
1170,Sat,2008-01-26,Calgary,30,M.King,loss,Portland ,27.9,9.0,5.0,,,,14.0,21.0,7.0
1171,Sat,2008-01-26,Calgary,60,R.Avery,win,Calgary ,60.0,6.0,15.0,9.0,8.0,,38.0,44.0,6.0
1172,Sat,2008-01-26,Calgary,30,S.Dietrich,b,Calgary ,,,,,,,,,
1173,Sat,2008-01-26,Chicago,1,M.Disher,,Edmonton ,47.93333333333333,8.0,7.0,4.0,7.0,,26.0,38.0,12.0
1174,Sat,2008-01-26,Chicago,0,C.Palidwor,loss,Edmonton ,12.05,,,,1.0,,5.0,9.0,4.0
1175,Sat,2008-01-26,Chicago,35,B.Miller,win,Chicago ,60.0,7.0,8.0,8.0,11.0,,34.0,45.0,11.0
1176,Sat,2008-01-26,Chicago,43,D.Collins,b,Chicago ,,,,,,,,,
1177,Sat,2008-01-26,Colorado,44,A.Cosmo,loss,San Jose ,60.0,10.0,12.0,16.0,9.0,,47.0,58.0,11.0
1178,Sat,2008-01-26,Colorado,77,A.Bold,b,San Jose ,,,,,,,,,
1179,Sat,2008-01-26,Colorado,38,G.Nash,win,Colorado ,60.0,2.0,9.0,3.0,15.0,,29.0,35.0,6.0
1180,Sat,2008-01-26,Colorado,30,C.Levis,b,Colorado ,,,,,,,,,
1181,Sat,2008-01-26,Philadelphia,66,M.Thompson,loss,Buffalo ,60.333333333333336,8.0,12.0,9.0,8.0,0.0,37.0,52.0,15.0
1182,Sat,2008-01-26,Philadelphia,29,K.Montour,b,Buffalo ,,,,,,,,,
1183,Sat,2008-01-26,Philadelphia,31,R.Blasdell,win,Philadelphia ,60.333333333333336,7.0,13.0,12.0,16.0,0.0,48.0,62.0,14.0
1184,Sat,2008-01-26,Philadelphia,30,J.Preece,b,Philadelphia ,,,,,,,,,
1185,Sat,2008-01-26,Rochester,93,N.Patterson,win,Minnesota ,66.11666666666666,4.0,5.0,13.0,6.0,11.0,39.0,56.0,17.0
1186,Sat,2008-01-26,Rochester,31,K.Croswell,b,Minnesota ,,,,,,,,,
1187,Sat,2008-01-26,Rochester,90,P.Wetherup,loss,Rochester ,40.06666666666667,,0.0,9.0,13.0,4.0,26.0,32.0,6.0
1188,Sat,2008-01-26,Rochester,39,P.O'Toole,,Rochester ,25.816666666666666,7.0,8.0,,,15.0,12.0,27.0,
1189,Sat,2008-01-26,Toronto,48,M.Vinc,loss,New York ,60.0,11.0,11.0,9.0,6.0,,37.0,51.0,14.0
1190,Sat,2008-01-26,Toronto,21,E.Miller,b,New York ,,,,,,,,,
1191,Sat,2008-01-26,Toronto,29,B.Watson,win,Toronto ,60.0,3.0,10.0,8.0,12.0,,33.0,43.0,10.0
1192,Sat,2008-01-26,Toronto,30,M.Poulin,b,Toronto ,,,,,,,,,
1193,Thu,2008-01-31,New York,77,A.Bold,win,San Jose ,59.983333333333334,12.0,8.0,15.0,11.0,,46.0,53.0,7.0
1194,Thu,2008-01-31,New York,44,A.Cosmo,,San Jose ,0.016666666666666666,0.0,,,,,0.0,0.0,0.0
1195,Thu,2008-01-31,New York,48,M.Vinc,loss,New York ,60.0,9.0,9.0,7.0,8.0,,33.0,45.0,12.0
1196,Thu,2008-01-31,New York,21,E.Miller,b,New York ,,,,,,,,,
1197,Sat,2008-02-02,Edmonton,30,M.King,win,Portland ,60.0,2.0,10.0,7.0,9.0,,28.0,38.0,10.0
1198,Sat,2008-02-02,Edmonton,35,D.Eliuk,b,Portland ,,,,,,,,,
1199,Sat,2008-02-02,Edmonton,1,M.Disher,loss,Edmonton ,43.03333333333333,,7.0,6.0,10.0,,23.0,28.0,5.0
1200,Sat,2008-02-02,Edmonton,0,C.Palidwor,,Edmonton ,16.966666666666665,11.0,0.0,,,,11.0,17.0,6.0
1201,Sat,2008-02-02,San Jose,93,N.Patterson,win,Minnesota ,60.0,10.0,10.0,12.0,12.0,,44.0,56.0,12.0
1202,Sat,2008-02-02,San Jose,31,K.Croswell,b,Minnesota ,,,,,,,,,
1203,Sat,2008-02-02,San Jose,44,A.Cosmo,,San Jose ,54.416666666666664,6.0,6.0,6.0,3.0,,21.0,33.0,12.0
1204,Sat,2008-02-02,San Jose,77,A.Bold,loss,San Jose ,5.55,,,,2.0,,2.0,3.0,1.0
1205,Thu,2008-02-07,Colorado,30,M.King,loss,Portland ,40.75,7.0,7.0,4.0,,,18.0,32.0,14.0
1206,Thu,2008-02-07,Colorado,35,D.Eliuk,,Portland ,19.25,,,1.0,16.0,,17.0,18.0,1.0
1207,Thu,2008-02-07,Colorado,30,C.Levis,,Colorado ,34.38333333333333,8.0,15.0,1.0,,,24.0,33.0,9.0
1208,Thu,2008-02-07,Colorado,38,G.Nash,win,Colorado ,25.616666666666667,,,10.0,5.0,,15.0,18.0,3.0
1209,Fri,2008-02-08,Calgary,66,M.Thompson,win,Buffalo ,56.083333333333336,10.0,12.0,9.0,12.0,,43.0,51.0,8.0
1210,Fri,2008-02-08,Calgary,29,K.Montour,,Buffalo ,3.9166666666666665,,,,4.0,,4.0,5.0,1.0
1211,Fri,2008-02-08,Calgary,60,R.Avery,loss,Calgary ,56.083333333333336,10.0,9.0,8.0,4.0,,31.0,47.0,16.0
1212,Fri,2008-02-08,Calgary,30,A.Coutts,,Calgary ,3.9166666666666665,,,,2.0,,2.0,3.0,1.0
1213,Fri,2008-02-08,Minnesota,21,E.Miller,loss,New York ,44.38333333333333,,10.0,10.0,8.0,,28.0,37.0,9.0
